ts,o,h,l,c
2020/12/16,0.01945000,0.01986000,0.01872000,0.01950000
2020/12/17,0.01951000,0.01980000,0.01825000,0.01896000
2020/12/18,0.01896000,0.02080000,0.01864000,0.02055000
2020/12/19,0.02056000,0.02083000,0.01967000,0.01990000
2020/12/20,0.01989000,0.02013000,0.01871000,0.01918000
2020/12/21,0.01921000,0.01980000,0.01782000,0.01808000
2020/12/22,0.01809000,0.01882000,0.01740000,0.01861000
2020/12/23,0.01861000,0.01874000,0.01440000,0.01522000
2020/12/24,0.01521000,0.01660000,0.01468000,0.01641000
2020/12/25,0.01643000,0.01715000,0.01578000,0.01662000
2020/12/26,0.01660000,0.01981000,0.01626000,0.01926000
2020/12/27,0.01933000,0.02068000,0.01765000,0.01832000
2020/12/28,0.01833000,0.01963000,0.01803000,0.01887000
2020/12/29,0.01885000,0.01912000,0.01775000,0.01845000
2020/12/30,0.01845000,0.01900000,0.01779000,0.01808000
2020/12/31,0.01808000,0.01809000,0.01685000,0.01758000
2021/01/01,0.01758000,0.01873000,0.01730000,0.01777000
2021/01/02,0.01776000,0.01960000,0.01715000,0.01904000
2021/01/03,0.01906000,0.02070000,0.01878000,0.01997000
2021/01/04,0.01997000,0.02499000,0.01951000,0.02468000
2021/01/05,0.02468000,0.02708000,0.02351000,0.02440000
2021/01/06,0.02439000,0.03673000,0.02385000,0.03555000
2021/01/07,0.03553000,0.04033000,0.02990000,0.03297000
2021/01/08,0.03297000,0.03500000,0.02738000,0.03159000
2021/01/09,0.03154000,0.03470000,0.03052000,0.03346000
2021/01/10,0.03343000,0.03449000,0.02732000,0.03024000
2021/01/11,0.03020000,0.03033000,0.02281000,0.02593000
2021/01/12,0.02593000,0.02890000,0.02501000,0.02609000
2021/01/13,0.02608000,0.03059000,0.02467000,0.02992000
2021/01/14,0.02992000,0.03300000,0.02900000,0.03286000
2021/01/15,0.03278000,0.03685000,0.02912000,0.03402000
2021/01/16,0.03401000,0.03637000,0.03161000,0.03271000
2021/01/17,0.03269000,0.03480000,0.03058000,0.03416000
2021/01/18,0.03413000,0.03800000,0.03333000,0.03612000
2021/01/19,0.03614000,0.03624000,0.03188000,0.03229000
2021/01/20,0.03234000,0.03480000,0.03021000,0.03443000
2021/01/21,0.03444000,0.03502000,0.02813000,0.02860000
2021/01/22,0.02867000,0.03295000,0.02635000,0.03119000
2021/01/23,0.03118000,0.03521000,0.03054000,0.03403000
2021/01/24,0.03403000,0.03520000,0.03215000,0.03310000
2021/01/25,0.03307000,0.03685000,0.03272000,0.03273000
2021/01/26,0.03278000,0.04478000,0.03180000,0.04330000
2021/01/27,0.04335000,0.04833000,0.03748000,0.04175000
2021/01/28,0.04175000,0.04459000,0.03823000,0.03856000
2021/01/29,0.03858000,0.04350000,0.03730000,0.04016000
2021/01/30,0.04025000,0.04689000,0.03900000,0.03999000
2021/01/31,0.03996000,0.04038000,0.03598000,0.03831000
2021/02/01,0.03828000,0.04138000,0.03620000,0.04090000
2021/02/02,0.04092000,0.04139000,0.03916000,0.04105000
2021/02/03,0.04107000,0.04439000,0.03975000,0.04382000
2021/02/04,0.04380000,0.04980000,0.03900000,0.04737000
2021/02/05,0.04738000,0.05642000,0.04571000,0.05481000
2021/02/06,0.05487000,0.05572000,0.04646000,0.05250000
2021/02/07,0.05255000,0.06900000,0.04783000,0.06646000
2021/02/08,0.06645000,0.08000000,0.06000000,0.07118000
2021/02/09,0.07115000,0.10800000,0.06900000,0.09864000
2021/02/10,0.09863000,0.14690000,0.09635000,0.11585000
2021/02/11,0.11587000,0.13845000,0.11200000,0.12333000
2021/02/12,0.12332000,0.12980000,0.11354000,0.12071000
2021/02/13,0.12069000,0.12590000,0.10476000,0.11150000
2021/02/14,0.11155000,0.11597000,0.09422000,0.10002000
2021/02/15,0.10055000,0.11977000,0.08149000,0.10717000
2021/02/16,0.10749000,0.11588000,0.10069000,0.10899000
2021/02/17,0.10864000,0.11950000,0.09529000,0.11213000
2021/02/18,0.11215000,0.13395000,0.11212000,0.12214000
2021/02/19,0.12237000,0.16539000,0.11720000,0.15327000
2021/02/20,0.15339000,0.20100000,0.13000000,0.14443000
2021/02/21,0.14402000,0.18471000,0.13879000,0.16231000
2021/02/22,0.16233000,0.16757000,0.11996000,0.15217000
2021/02/23,0.15214000,0.15296000,0.09900000,0.13672000
2021/02/24,0.13673000,0.17151000,0.12724000,0.16020000
2021/02/25,0.16021000,0.22180000,0.15858000,0.17564000
2021/02/26,0.17564000,0.20337000,0.15942000,0.19036000
2021/02/27,0.19067000,0.23171000,0.18833000,0.19710000
2021/02/28,0.19717000,0.23399000,0.17160000,0.23290000
2021/03/01,0.23291000,0.25402000,0.21607000,0.25010000
2021/03/02,0.24928000,0.25050000,0.21026000,0.23264000
2021/03/03,0.23227000,0.23800000,0.21846000,0.22302000
2021/03/04,0.22278000,0.23625000,0.19251000,0.19877000
2021/03/05,0.19884000,0.22400000,0.18288000,0.21233000
2021/03/06,0.21236000,0.22919000,0.20526000,0.21215000
2021/03/07,0.21229000,0.22249000,0.20707000,0.21235000
2021/03/08,0.21209000,0.22148000,0.20472000,0.21746000
2021/03/09,0.21747000,0.30800000,0.21544000,0.29900000
2021/03/10,0.29921000,0.34050000,0.28000000,0.28678000
2021/03/11,0.28671000,0.54344000,0.27912000,0.40884000
2021/03/12,0.40916000,0.50500000,0.39591000,0.41354000
2021/03/13,0.41356000,0.47000000,0.41057000,0.42474000
2021/03/14,0.42526000,0.44049000,0.37486000,0.38043000
2021/03/15,0.38041000,0.43098000,0.37823000,0.39110000
2021/03/16,0.39101000,0.39600000,0.34452000,0.37275000
2021/03/17,0.37275000,0.42676000,0.37141000,0.40081000
2021/03/18,0.40132000,0.43701000,0.38500000,0.38919000
2021/03/19,0.38919000,0.42350000,0.37500000,0.40991000
2021/03/20,0.40992000,0.42000000,0.38263000,0.38276000
2021/03/21,0.38276000,0.40950000,0.36402000,0.38016000
2021/03/22,0.38044000,0.38422000,0.32100000,0.34594000
2021/03/23,0.34594000,0.36456000,0.32557000,0.32987000
2021/03/24,0.32977000,0.37883000,0.30136000,0.32213000
2021/03/25,0.32151000,0.33769000,0.29743000,0.30078000
2021/03/26,0.30040000,0.34168000,0.30017000,0.33668000
2021/03/27,0.33610000,0.35676000,0.33100000,0.33195000
2021/03/28,0.33195000,0.35561000,0.32837000,0.34624000
2021/03/29,0.34591000,0.42396000,0.33719000,0.38456000
2021/03/30,0.38445000,0.38869000,0.36023000,0.37122000
2021/03/31,0.37118000,0.38267000,0.33637000,0.35995000
2021/04/01,0.36039000,0.38000000,0.35205000,0.36343000
2021/04/02,0.36302000,0.39545000,0.35717000,0.38249000
2021/04/03,0.38274000,0.39860000,0.34976000,0.35134000
2021/04/04,0.35158000,0.37216000,0.34359000,0.36072000
2021/04/05,0.36085000,0.37094000,0.34784000,0.37011000
2021/04/06,0.37006000,0.38979000,0.36039000,0.37426000
2021/04/07,0.37430000,0.37609000,0.30871000,0.33755000
2021/04/08,0.33754000,0.36100000,0.33558000,0.35590000
2021/04/09,0.35576000,0.38360000,0.34968000,0.36713000
2021/04/10,0.36713000,0.37567000,0.34751000,0.35775000
2021/04/11,0.35775000,0.37000000,0.35000000,0.36920000
2021/04/12,0.36939000,0.37300000,0.34952000,0.35732000
2021/04/13,0.35733000,0.42400000,0.35722000,0.42281000
2021/04/14,0.42281000,0.44972000,0.36925000,0.41376000
2021/04/15,0.41381000,0.45900000,0.40093000,0.43962000
2021/04/16,0.44000000,0.46738000,0.40725000,0.43532000
2021/04/17,0.43490000,0.43906000,0.39914000,0.40185000
2021/04/18,0.40224000,0.40609000,0.26055000,0.36329000
2021/04/19,0.36328000,0.38686000,0.32452000,0.32540000
2021/04/20,0.32564000,0.35166000,0.29630000,0.34227000
2021/04/21,0.34226000,0.38287000,0.32767000,0.35664000
2021/04/22,0.35702000,0.42159000,0.34340000,0.34929000
2021/04/23,0.34929000,0.40000000,0.29501000,0.38150000
2021/04/24,0.38151000,0.39115000,0.33717000,0.35421000
2021/04/25,0.35421000,0.40500000,0.34400000,0.38426000
2021/04/26,0.38435000,0.57554000,0.37871000,0.53696000
2021/04/27,0.53654000,0.84900000,0.53429000,0.82840000
2021/04/28,0.82840000,0.89720000,0.67400000,0.77700000
2021/04/29,0.77708000,0.93000000,0.74182000,0.89196000
2021/04/30,0.89191000,0.94707000,0.78128000,0.82066000
2021/05/01,0.82044000,0.84000000,0.76900000,0.78531000
2021/05/02,0.78531000,0.82795000,0.74000000,0.82132000
2021/05/03,0.82208000,0.87000000,0.77638000,0.79482000
2021/05/04,0.79469000,0.79891000,0.68720000,0.70375000
2021/05/05,0.70343000,0.83655000,0.70050000,0.80978000
2021/05/06,0.80977000,0.81400000,0.72166000,0.76126000
2021/05/07,0.76126000,0.81004000,0.73022000,0.75002000
2021/05/08,0.75017000,0.84988000,0.73003000,0.84888000
2021/05/09,0.84888000,1.05798000,0.78762000,0.96945000
2021/05/10,0.96966000,1.00709000,0.77142000,0.87470000
2021/05/11,0.87522000,1.09000000,0.80000000,1.06343000
2021/05/12,1.06373000,1.22855000,1.00000000,1.05098000
2021/05/13,1.04911000,1.18462000,0.95000000,1.05366000
2021/05/14,1.05352000,1.51716000,1.04242000,1.47376000
2021/05/15,1.47357000,1.89000000,1.46509000,1.59501000
2021/05/16,1.59501000,1.83300000,1.46000000,1.72443000
2021/05/17,1.72424000,1.78800000,1.48000000,1.72678000
2021/05/18,1.72899000,2.70000000,1.70500000,2.44124000
2021/05/19,2.44124000,2.64718000,1.03447000,1.61982000
2021/05/20,1.62000000,2.19999000,1.33000000,1.83289000
2021/05/21,1.82785000,1.97000000,1.19222000,1.48350000
2021/05/22,1.48351000,1.62000000,1.12521000,1.19070000
2021/05/23,1.19293000,1.25777000,0.74503000,1.07310000
2021/05/24,1.07306000,1.98152000,1.06163000,1.74861000
2021/05/25,1.74730000,1.94800000,1.51100000,1.93463000
2021/05/26,1.93365000,2.43832000,1.83352000,2.20646000
2021/05/27,2.20664000,2.26826000,1.85605000,2.03704000
2021/05/28,2.03874000,2.06100000,1.66330000,1.81759000
2021/05/29,1.81705000,1.90715000,1.51495000,1.69553000
2021/05/30,1.69563000,1.97210000,1.54815000,1.86437000
2021/05/31,1.86425000,1.93565000,1.74400000,1.87126000
2021/06/01,1.87147000,1.98520000,1.76140000,1.82485000
2021/06/02,1.82492000,1.89000000,1.74960000,1.79960000
2021/06/03,1.79913000,1.88500000,1.76100000,1.82434000
2021/06/04,1.82434000,1.82500000,1.55009000,1.63024000
2021/06/05,1.63126000,1.69700000,1.44138000,1.52665000
2021/06/06,1.52723000,1.59126000,1.51090000,1.58189000
2021/06/07,1.58158000,1.72800000,1.45600000,1.48478000
2021/06/08,1.48529000,1.52408000,1.27644000,1.47931000
2021/06/09,1.47934000,1.53379000,1.35222000,1.49033000
2021/06/10,1.49032000,1.49990000,1.35222000,1.36286000
2021/06/11,1.36259000,1.38304000,1.23000000,1.25070000
2021/06/12,1.25020000,1.39878000,1.16000000,1.33727000
2021/06/13,1.33717000,1.49350000,1.31132000,1.46641000
2021/06/14,1.46641000,1.60000000,1.41349000,1.54737000
2021/06/15,1.54793000,1.71000000,1.53300000,1.62868000
2021/06/16,1.62787000,1.63989000,1.44764000,1.47860000
2021/06/17,1.47892000,1.55824000,1.45331000,1.50324000
2021/06/18,1.50324000,1.51400000,1.30302000,1.38000000
2021/06/19,1.37972000,1.43257000,1.34835000,1.35812000
2021/06/20,1.35858000,1.43821000,1.28055000,1.39814000
2021/06/21,1.39858000,1.41083000,1.08266000,1.09807000
2021/06/22,1.09802000,1.23821000,0.92800000,1.07596000
2021/06/23,1.07503000,1.25000000,1.02710000,1.17646000
2021/06/24,1.17707000,1.24000000,1.13410000,1.20227000
2021/06/25,1.20241000,1.23450000,1.03680000,1.03904000
2021/06/26,1.03981000,1.10370000,1.00531000,1.07699000
2021/06/27,1.07699000,1.11438000,1.03411000,1.11376000
2021/06/28,1.11408000,1.16518000,1.08637000,1.12095000
2021/06/29,1.12095000,1.24985000,1.11500000,1.17193000
2021/06/30,1.17223000,1.18157000,1.07933000,1.16878000
2021/07/01,1.16874000,1.16941000,1.05987000,1.07275000
2021/07/02,1.07275000,1.10984000,1.04264000,1.10263000
2021/07/03,1.10201000,1.14650000,1.07930000,1.11802000
2021/07/04,1.11819000,1.17947000,1.09466000,1.14733000
2021/07/05,1.14769000,1.14999000,1.08000000,1.10063000
2021/07/06,1.10051000,1.16480000,1.10000000,1.13028000
2021/07/07,1.13028000,1.17756000,1.12503000,1.12800000
2021/07/08,1.12801000,1.13287000,1.01640000,1.04172000
2021/07/09,1.04142000,1.06950000,1.00265000,1.05200000
2021/07/10,1.05151000,1.07165000,1.01905000,1.03020000
2021/07/11,1.03009000,1.05989000,1.02020000,1.04231000
2021/07/12,1.04324000,1.04950000,0.96198000,0.99456000
2021/07/13,0.99486000,0.99573000,0.93666000,0.94572000
2021/07/14,0.94589000,0.96594000,0.86824000,0.92959000
2021/07/15,0.92939000,0.94568000,0.85725000,0.87913000
2021/07/16,0.87896000,0.89741000,0.81000000,0.81149000
2021/07/17,0.81164000,0.82219000,0.78290000,0.80126000
2021/07/18,0.80124000,0.85998000,0.78900000,0.79370000
2021/07/19,0.79337000,0.80000000,0.72836000,0.73285000
2021/07/20,0.73322000,0.73850000,0.62100000,0.68892000
2021/07/21,0.68901000,0.94500000,0.66838000,0.88833000
2021/07/22,0.88886000,0.93333000,0.84266000,0.88062000
2021/07/23,0.88044000,0.95771000,0.85917000,0.94856000
2021/07/24,0.94858000,0.98676000,0.91023000,0.94834000
2021/07/25,0.94795000,0.96490000,0.88590000,0.93910000
2021/07/26,0.93910000,1.13499000,0.93057000,1.01403000
2021/07/27,1.01413000,1.06346000,0.93775000,1.04000000
2021/07/28,1.04059000,1.05860000,0.99110000,1.01803000
2021/07/29,1.01803000,1.04341000,0.98915000,1.02794000
2021/07/30,1.02787000,1.07133000,0.99496000,1.06595000
2021/07/31,1.06612000,1.10000000,1.02445000,1.08246000
2021/08/01,1.08248000,1.13500000,1.04118000,1.04943000
2021/08/02,1.04963000,1.07994000,1.02000000,1.04540000
2021/08/03,1.04553000,1.06000000,1.00500000,1.02249000
2021/08/04,1.02249000,1.07096000,1.00844000,1.05387000
2021/08/05,1.05341000,1.07453000,1.01100000,1.06558000
2021/08/06,1.06561000,1.09797000,1.03515000,1.08093000
2021/08/07,1.08096000,1.19662000,1.06858000,1.16618000
2021/08/08,1.16647000,1.17960000,1.06844000,1.08129000
2021/08/09,1.08142000,1.15861000,1.03802000,1.12629000
2021/08/10,1.12626000,1.17888000,1.10852000,1.15611000
2021/08/11,1.15642000,1.42709000,1.15256000,1.37115000
2021/08/12,1.37148000,1.47929000,1.25000000,1.32175000
2021/08/13,1.32168000,1.51597000,1.31454000,1.51075000
2021/08/14,1.51100000,1.51249000,1.40301000,1.44160000
2021/08/15,1.44134000,1.48600000,1.36739000,1.46666000
2021/08/16,1.46666000,1.56000000,1.41350000,1.41963000
2021/08/17,1.41924000,1.53300000,1.33000000,1.34998000
2021/08/18,1.34998000,1.40949000,1.27189000,1.33364000
2021/08/19,1.33419000,1.47070000,1.30040000,1.47056000
2021/08/20,1.47055000,1.56893000,1.45067000,1.54956000
2021/08/21,1.54942000,1.70000000,1.51182000,1.58324000
2021/08/22,1.58300000,1.66860000,1.55557000,1.62299000
2021/08/23,1.62299000,1.68612000,1.59006000,1.62482000
2021/08/24,1.62367000,1.63000000,1.43515000,1.47371000
2021/08/25,1.47434000,1.55352000,1.41934000,1.52737000
2021/08/26,1.52701000,1.54773000,1.36200000,1.37200000
2021/08/27,1.37200000,1.52000000,1.35000000,1.51800000
2021/08/28,1.51900000,1.53000000,1.44100000,1.45800000
2021/08/29,1.45800000,1.48300000,1.39400000,1.41800000
2021/08/30,1.41900000,1.42100000,1.30400000,1.31900000
2021/08/31,1.31800000,1.41700000,1.30100000,1.33600000
2021/09/01,1.33700000,1.50000000,1.31000000,1.47000000
2021/09/02,1.47000000,1.52000000,1.42800000,1.44500000
2021/09/03,1.44500000,1.50200000,1.40300000,1.45700000
2021/09/04,1.45700000,1.74400000,1.44600000,1.73900000
2021/09/05,1.73800000,1.79800000,1.63400000,1.68000000
2021/09/06,1.68000000,1.71800000,1.56100000,1.64300000
2021/09/07,1.64300000,1.69800000,1.11100000,1.36200000
2021/09/08,1.36100000,1.38200000,1.18300000,1.33400000
2021/09/09,1.33400000,1.45500000,1.28200000,1.36700000
2021/09/10,1.36700000,1.50000000,1.26600000,1.30400000
2021/09/11,1.30400000,1.37200000,1.27600000,1.31600000
2021/09/12,1.31600000,1.37300000,1.22200000,1.32800000
2021/09/13,1.32800000,1.35000000,1.19600000,1.24800000
2021/09/14,1.24800000,1.34700000,1.18700000,1.31800000
2021/09/15,1.31800000,1.42000000,1.31600000,1.41600000
2021/09/16,1.41600000,1.50000000,1.34700000,1.38400000
2021/09/17,1.38300000,1.44200000,1.30000000,1.42200000
2021/09/18,1.42300000,1.44000000,1.33500000,1.36600000
2021/09/19,1.36500000,1.37200000,1.30100000,1.31500000
2021/09/20,1.31500000,1.31900000,1.09600000,1.13500000
2021/09/21,1.13500000,1.18700000,1.01500000,1.04700000
2021/09/22,1.04700000,1.11300000,1.02900000,1.10900000
